,Correlation,Subject,R
1046,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 37.55  -8.01 -44.78]
1047,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 22.96 -32.99   7.49]
1048,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 42.75  14.31 -47.99]
1049,0.6115327840526378,R1092J_RAM_CatFR1_0,[26.45 54.22 -9.85]
1050,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 43.54  -3.41 -49.2 ]
1051,0.6115327840526378,R1092J_RAM_CatFR1_0,[50.   49.33  7.39]
1052,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 23.83  54.52 -11.94]
1053,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 26.79 -34.03   6.51]
1054,0.6115327840526378,R1092J_RAM_CatFR1_0,[-20.48  57.96  18.26]
1055,0.6115327840526378,R1092J_RAM_CatFR1_0,[-9.93 59.73 -2.02]
1056,0.6115327840526378,R1092J_RAM_CatFR1_0,[-39.52   3.95 -27.41]
1057,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 14.05  56.72 -19.2 ]
1058,0.6115327840526378,R1092J_RAM_CatFR1_0,[-13.99 -29.19  14.47]
1059,0.6115327840526378,R1092J_RAM_CatFR1_0,[44.12 51.12  3.39]
1060,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 34.09  -6.83 -44.86]
1061,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 40.46  -8.09 -44.37]
1062,0.6115327840526378,R1092J_RAM_CatFR1_0,[-62.57  15.97 -17.09]
1063,0.6115327840526378,R1092J_RAM_CatFR1_0,[-44.17   6.44 -24.22]
1064,0.6115327840526378,R1092J_RAM_CatFR1_0,[38.23 51.77 -0.87]
1065,0.6115327840526378,R1092J_RAM_CatFR1_0,[-52.19  -7.61 -26.57]
1066,0.6115327840526378,R1092J_RAM_CatFR1_0,[-57.83  13.42 -19.76]
1067,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 19.97 -31.72   6.82]
1068,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 35.19  14.49 -48.96]
1069,0.6115327840526378,R1092J_RAM_CatFR1_0,[  9.43  57.27 -22.99]
1070,0.6115327840526378,R1092J_RAM_CatFR1_0,[53.35 48.9  10.13]
1071,0.6115327840526378,R1092J_RAM_CatFR1_0,[-37.25 -24.92  21.64]
1072,0.6115327840526378,R1092J_RAM_CatFR1_0,[-44.64   1.73 -27.73]
1073,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 15.6  -30.71   7.92]
1074,0.6115327840526378,R1092J_RAM_CatFR1_0,[-43.28 -24.5   22.99]
1075,0.6115327840526378,R1092J_RAM_CatFR1_0,[-23.58 -27.96  18.22]
1076,0.6115327840526378,R1092J_RAM_CatFR1_0,[ 39.2   14.44 -48.8 ]
1077,0.7022927896703232,R1092J_RAM_FR1_0,[  9.43  57.27 -22.99]
1078,0.7022927896703232,R1092J_RAM_FR1_0,[-31.32   0.78 -29.9 ]
1079,0.7022927896703232,R1092J_RAM_FR1_0,[40.39 51.38  1.86]
1080,0.7022927896703232,R1092J_RAM_FR1_0,[ 23.83  54.52 -11.94]
1081,0.7022927896703232,R1092J_RAM_FR1_0,[ 36.99 -36.88   5.88]
1082,0.7022927896703232,R1092J_RAM_FR1_0,[ 14.05  56.72 -19.2 ]
1083,0.7022927896703232,R1092J_RAM_FR1_0,[ 46.76  14.26 -47.83]
1084,0.7022927896703232,R1092J_RAM_FR1_0,[ 53.51  14.28 -48.29]
1085,0.7022927896703232,R1092J_RAM_FR1_0,[-44.17   6.44 -24.22]
1086,0.7022927896703232,R1092J_RAM_FR1_0,[ 30.25 -34.65   6.67]
1087,0.7022927896703232,R1092J_RAM_FR1_0,[ 17.95  56.3  -16.32]
1088,0.7022927896703232,R1092J_RAM_FR1_0,[32.34 53.56 -5.26]
1089,0.7022927896703232,R1092J_RAM_FR1_0,[-47.25  -6.93 -27.6 ]
1090,0.7022927896703232,R1092J_RAM_FR1_0,[ 44.27 -37.97   5.16]
1091,0.7022927896703232,R1092J_RAM_FR1_0,[ 26.79 -34.03   6.51]
1092,0.7022927896703232,R1092J_RAM_FR1_0,[-50.39 -23.55  24.66]
1093,0.7022927896703232,R1092J_RAM_FR1_0,[ 40.46  -8.09 -44.37]
1094,0.7022927896703232,R1092J_RAM_FR1_0,[-28.95  -2.81 -33.31]
1095,0.7022927896703232,R1092J_RAM_FR1_0,[ 47.92 -10.44 -44.32]
1096,0.7022927896703232,R1092J_RAM_FR1_0,[-57.83  13.42 -19.76]
1097,0.7022927896703232,R1092J_RAM_FR1_0,[ 32.98 -35.7    5.92]
1098,0.7022927896703232,R1092J_RAM_FR1_0,[-31.52  -3.01 -31.65]
1099,0.7022927896703232,R1092J_RAM_FR1_0,[-57.96  -9.1  -23.84]
1100,0.7022927896703232,R1092J_RAM_FR1_0,[ 18.58   3.58 -44.32]
1101,0.7022927896703232,R1092J_RAM_FR1_0,[53.35 48.9  10.13]
1102,0.7022927896703232,R1092J_RAM_FR1_0,[ 29.1    4.21 -49.42]
1103,0.7022927896703232,R1092J_RAM_FR1_0,[ 50.92 -10.59 -43.39]
1104,0.7022927896703232,R1092J_RAM_FR1_0,[ 19.84   9.48 -49.62]
1105,0.7022927896703232,R1092J_RAM_FR1_0,[-49.09   9.13 -22.58]
1106,0.7022927896703232,R1092J_RAM_FR1_0,[ 44.46  -9.26 -44.41]
1107,0.7022927896703232,R1092J_RAM_FR1_0,[-42.49  -5.54 -29.56]
1108,0.7022927896703232,R1092J_RAM_FR1_0,[ 47.01 -39.03   4.39]
1109,0.7022927896703232,R1092J_RAM_FR1_0,[ 56.97  14.22 -48.01]
1110,0.7022927896703232,R1092J_RAM_FR1_0,[ 42.75  14.31 -47.99]
1111,0.7022927896703232,R1092J_RAM_FR1_0,[-30.7  -27.01  19.89]
1112,0.7022927896703232,R1092J_RAM_FR1_0,[-62.9  -10.35 -22.92]
1113,0.7022927896703232,R1092J_RAM_FR1_0,[-52.19  -7.61 -26.57]
1114,0.7022927896703232,R1092J_RAM_FR1_0,[ 12.69 -29.51   7.74]
1115,0.7022927896703232,R1092J_RAM_FR1_0,[ 24.93   6.65 -50.21]
1116,0.7022927896703232,R1092J_RAM_FR1_0,[46.37 50.66  6.36]
1117,0.7022927896703232,R1092J_RAM_FR1_0,[-39.52   3.95 -27.41]
1118,0.7022927896703232,R1092J_RAM_FR1_0,[ 40.26 -37.92   5.01]
1119,0.7022927896703232,R1092J_RAM_FR1_0,[  8.86 -28.48   8.72]
1120,0.7022927896703232,R1092J_RAM_FR1_0,[-52.91  11.29 -21.29]
1121,0.7022927896703232,R1092J_RAM_FR1_0,[-33.42 -25.95  20.66]
1122,0.7022927896703232,R1092J_RAM_FR1_0,[ 21.52  14.59 -49.07]
1123,0.7022927896703232,R1092J_RAM_FR1_0,[ 39.2   14.44 -48.8 ]
1124,0.7022927896703232,R1092J_RAM_FR1_0,[-40.55 -25.    22.33]
1125,0.7022927896703232,R1092J_RAM_FR1_0,[ 12.06  56.96 -20.9 ]
1126,0.7022927896703232,R1092J_RAM_FR1_0,[-34.6    1.82 -28.94]
1127,0.7022927896703232,R1092J_RAM_FR1_0,[ 43.54  -3.41 -49.2 ]
1128,0.7022927896703232,R1092J_RAM_FR1_0,[34.51 52.05 -2.72]
1129,0.7022927896703232,R1092J_RAM_FR1_0,[ 31.73  14.55 -49.25]
1130,0.7022927896703232,R1092J_RAM_FR1_0,[ 28.99  14.48 -48.63]
1131,0.7022927896703232,R1092J_RAM_FR1_0,[44.12 51.12  3.39]
1132,0.7022927896703232,R1092J_RAM_FR1_0,[ 34.19   1.37 -50.02]
1133,0.7022927896703232,R1092J_RAM_FR1_0,[26.45 54.22 -9.85]
1134,0.7022927896703232,R1092J_RAM_FR1_0,[ 57.84 -41.95   4.13]
1135,0.7022927896703232,R1092J_RAM_FR1_0,[29.72 53.86 -7.35]
1136,0.7022927896703232,R1092J_RAM_FR1_0,[ 35.19  14.49 -48.96]
1137,0.7022927896703232,R1092J_RAM_FR1_0,[ 50.46 -39.66   4.57]
1138,0.7022927896703232,R1092J_RAM_FR1_0,[ 29.87   1.32 -45.16]
1139,0.7022927896703232,R1092J_RAM_FR1_0,[ 39.55  -1.11 -48.96]
1140,0.7022927896703232,R1092J_RAM_FR1_0,[  1.26  61.45 -23.65]
1141,0.7022927896703232,R1092J_RAM_FR1_0,[ 49.49  14.33 -48.46]
1142,0.7022927896703232,R1092J_RAM_FR1_0,[ 54.29 -40.68   3.58]
1143,0.7022927896703232,R1092J_RAM_FR1_0,[50.   49.33  7.39]
1144,0.7022927896703232,R1092J_RAM_FR1_0,[38.23 51.77 -0.87]
1145,0.7022927896703232,R1092J_RAM_FR1_0,[ 19.93  54.93 -14.82]
1146,0.7022927896703232,R1092J_RAM_FR1_0,[ 24.98  14.53 -48.79]
1147,0.7022927896703232,R1092J_RAM_FR1_0,[-26.31 -28.03  18.79]
1148,0.7022927896703232,R1092J_RAM_FR1_0,[-37.25 -24.92  21.64]
1149,0.8757954045507024,R1093J_RAM_CatFR1_0,[-38.98   7.21 -73.77]
1150,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 45.2   -4.51 -61.49]
1151,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 54.81   0.81 -72.31]
1152,0.8757954045507024,R1093J_RAM_CatFR1_0,[-39.19  33.68 -72.71]
1153,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 29.75  -6.51 -63.37]
1154,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 37.33   4.89 -67.43]
1155,0.8757954045507024,R1093J_RAM_CatFR1_0,[-52.47  18.24 -71.12]
1156,0.8757954045507024,R1093J_RAM_CatFR1_0,[-26.53   2.32 -69.72]
1157,0.8757954045507024,R1093J_RAM_CatFR1_0,[-55.9    9.25 -69.7 ]
1158,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 42.75  53.27 -55.13]
1159,0.8757954045507024,R1093J_RAM_CatFR1_0,[-40.18  59.74 -33.22]
1160,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 61.01  -4.26 -66.93]
1161,0.8757954045507024,R1093J_RAM_CatFR1_0,[-28.68   7.23 -69.27]
1162,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 50.03  -4.28 -61.69]
1163,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 59.25  -3.61 -59.95]
1164,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 51.47   3.84 -65.61]
1165,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 63.56   1.51 -70.01]
1166,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 62.02  -5.19 -66.83]
1167,0.8757954045507024,R1093J_RAM_CatFR1_0,[-30.12  36.08 -73.37]
1168,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 43.1  -69.42 -53.17]
1169,0.8757954045507024,R1093J_RAM_CatFR1_0,[-30.66  61.15 -52.65]
1170,0.8757954045507024,R1093J_RAM_CatFR1_0,[-11.22  57.27 -56.55]
1171,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 51.93  39.76 -27.59]
1172,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 48.02  43.52 -23.13]
1173,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 49.26 -11.2  -65.53]
1174,0.8757954045507024,R1093J_RAM_CatFR1_0,[-19.08  75.67 -48.12]
1175,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 39.87  -4.87 -62.33]
1176,0.8757954045507024,R1093J_RAM_CatFR1_0,[ -2.32  59.53 -63.12]
1177,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 51.38  45.14 -37.52]
1178,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 47.25   3.26 -78.33]
1179,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 39.6    7.06 -85.65]
1180,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 32.48   5.75 -66.31]
1181,0.8757954045507024,R1093J_RAM_CatFR1_0,[-53.04  -9.24 -67.14]
1182,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 43.63  14.83 -84.73]
1183,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 46.58   4.47 -66.61]
1184,0.8757954045507024,R1093J_RAM_CatFR1_0,[-56.28  -0.78 -65.55]
1185,0.8757954045507024,R1093J_RAM_CatFR1_0,[-34.35  67.63 -36.72]
1186,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 61.87   1.3  -61.82]
1187,0.8757954045507024,R1093J_RAM_CatFR1_0,[-51.14  40.12 -25.17]
1188,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 59.55 -10.08 -60.11]
1189,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 24.93 -26.35 -60.36]
1190,0.8757954045507024,R1093J_RAM_CatFR1_0,[  0.58  60.87 -61.25]
1191,0.8757954045507024,R1093J_RAM_CatFR1_0,[-32.45 -14.63 -67.08]
1192,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 70.67  -9.43 -59.51]
1193,0.8757954045507024,R1093J_RAM_CatFR1_0,[-20.45  59.57 -53.86]
1194,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 69.72   3.1  -72.07]
1195,0.8757954045507024,R1093J_RAM_CatFR1_0,[-39.68  58.98 -49.87]
1196,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 31.57  11.89 -87.68]
1197,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 31.83  73.2  -49.52]
1198,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 22.37  76.28 -53.42]
1199,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 41.28 -16.59 -65.56]
1200,0.8757954045507024,R1093J_RAM_CatFR1_0,[-47.31  46.42 -33.23]
1201,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 46.98 -59.92 -54.67]
1202,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 13.02  57.73 -54.74]
1203,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 26.64  26.38 -84.73]
1204,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 54.85  -0.16 -72.17]
1205,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 48.95  50.   -46.78]
1206,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 55.7   38.02 -17.75]
1207,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 37.83 -78.76 -49.49]
1208,0.8757954045507024,R1093J_RAM_CatFR1_0,[-44.53  51.48 -29.18]
1209,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 32.4  -22.29 -63.35]
1210,0.8757954045507024,R1093J_RAM_CatFR1_0,[-66.14  -9.   -67.8 ]
1211,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 33.43  54.61 -56.63]
1212,0.8757954045507024,R1093J_RAM_CatFR1_0,[-10.95  74.57 -53.1 ]
1213,0.8757954045507024,R1093J_RAM_CatFR1_0,[-28.03  73.79 -42.68]
1214,0.8757954045507024,R1093J_RAM_CatFR1_0,[-42.76 -11.69 -67.15]
1215,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 49.88   8.17 -80.22]
1216,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 36.02  21.21 -86.47]
1217,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 57.2   -4.22 -64.65]
1218,0.8757954045507024,R1093J_RAM_CatFR1_0,[-60.74  -0.3  -68.16]
1219,0.8757954045507024,R1093J_RAM_CatFR1_0,[-40.05  14.44 -66.14]
1220,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 42.23   4.26 -66.43]
1221,0.8757954045507024,R1093J_RAM_CatFR1_0,[-44.56   0.72 -75.88]
1222,0.8757954045507024,R1093J_RAM_CatFR1_0,[-46.63  26.84 -72.55]
1223,0.8757954045507024,R1093J_RAM_CatFR1_0,[ -2.62  68.96 -58.53]
1224,0.8757954045507024,R1093J_RAM_CatFR1_0,[-22.67  30.82 -75.02]
1225,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 56.87   3.28 -64.1 ]
1226,0.8757954045507024,R1093J_RAM_CatFR1_0,[ 64.88   0.75 -59.15]
1227,0.8757954045507024,R1093J_RAM_CatFR1_0,[-23.17 -14.89 -64.66]
1228,0.8757954045507024,R1093J_RAM_CatFR1_0,[  5.42  60.01 -62.37]
1229,0.4409310063752646,R1094T_RAM_CatFR1_0,[-31.18 -53.9   10.3 ]
1230,0.4409310063752646,R1094T_RAM_CatFR1_0,[-55.35   1.66 -35.11]
1231,0.4409310063752646,R1094T_RAM_CatFR1_0,[-14.12 -57.08  10.66]
1232,0.4409310063752646,R1094T_RAM_CatFR1_0,[ -8.09 -58.3   11.18]
1233,0.4409310063752646,R1094T_RAM_CatFR1_0,[-46.65 -48.76  29.56]
1234,0.4409310063752646,R1094T_RAM_CatFR1_0,[-50.01 -34.91  24.9 ]
1235,0.4409310063752646,R1094T_RAM_CatFR1_0,[-62.87 -25.56   2.47]
1236,0.4409310063752646,R1094T_RAM_CatFR1_0,[-62.18  -5.69  -3.86]
1237,0.4409310063752646,R1094T_RAM_CatFR1_0,[-37.69 -34.24  22.42]
1238,0.4409310063752646,R1094T_RAM_CatFR1_0,[-48.89 -61.87 -20.43]
1239,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 31.74  -5.16 -32.68]
1240,0.4409310063752646,R1094T_RAM_CatFR1_0,[-54.54  46.54   2.48]
1241,0.4409310063752646,R1094T_RAM_CatFR1_0,[-56.6   27.65 -35.2 ]
1242,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 45.43  -5.31 -30.44]
1243,0.4409310063752646,R1094T_RAM_CatFR1_0,[-59.57 -25.61   2.7 ]
1244,0.4409310063752646,R1094T_RAM_CatFR1_0,[-59.95  28.34 -34.32]
1245,0.4409310063752646,R1094T_RAM_CatFR1_0,[-40.53 -48.93  28.91]
1246,0.4409310063752646,R1094T_RAM_CatFR1_0,[-43.81 -34.05  23.07]
1247,0.4409310063752646,R1094T_RAM_CatFR1_0,[-58.82  -5.82  -4.78]
1248,0.4409310063752646,R1094T_RAM_CatFR1_0,[-32.89 -63.34 -20.29]
1249,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 55.89  -5.49 -29.64]
1250,0.4409310063752646,R1094T_RAM_CatFR1_0,[-20.14 -55.85  10.14]
1251,0.4409310063752646,R1094T_RAM_CatFR1_0,[-56.67  14.83  -7.7 ]
1252,0.4409310063752646,R1094T_RAM_CatFR1_0,[-41.19 -62.   -19.84]
1253,0.4409310063752646,R1094T_RAM_CatFR1_0,[-52.75  -4.8   -4.41]
1254,0.4409310063752646,R1094T_RAM_CatFR1_0,[-43.18  47.07  -2.46]
1255,0.4409310063752646,R1094T_RAM_CatFR1_0,[-27.16  14.74 -41.37]
1256,0.4409310063752646,R1094T_RAM_CatFR1_0,[-48.83  24.   -36.67]
1257,0.4409310063752646,R1094T_RAM_CatFR1_0,[-26.25 -55.11  10.75]
1258,0.4409310063752646,R1094T_RAM_CatFR1_0,[-28.38 -47.45  29.62]
1259,0.4409310063752646,R1094T_RAM_CatFR1_0,[-42.02 -19.81 -22.58]
1260,0.4409310063752646,R1094T_RAM_CatFR1_0,[-24.58 -63.56 -20.84]
1261,0.4409310063752646,R1094T_RAM_CatFR1_0,[-31.61  16.02 -40.62]
1262,0.4409310063752646,R1094T_RAM_CatFR1_0,[-41.1   -3.95  -4.81]
1263,0.4409310063752646,R1094T_RAM_CatFR1_0,[-64.96  -6.76  -3.97]
1264,0.4409310063752646,R1094T_RAM_CatFR1_0,[-37.21 -52.68   9.79]
1265,0.4409310063752646,R1094T_RAM_CatFR1_0,[-12.4  -63.84 -21.08]
1266,0.4409310063752646,R1094T_RAM_CatFR1_0,[-52.73  25.26 -35.88]
1267,0.4409310063752646,R1094T_RAM_CatFR1_0,[-61.21 -34.48  27.37]
1268,0.4409310063752646,R1094T_RAM_CatFR1_0,[-50.25 -18.56 -23.31]
1269,0.4409310063752646,R1094T_RAM_CatFR1_0,[-25.65  47.35  -9.53]
1270,0.4409310063752646,R1094T_RAM_CatFR1_0,[-43.3  -51.38  10.35]
1271,0.4409310063752646,R1094T_RAM_CatFR1_0,[-52.72 -49.78  29.23]
1272,0.4409310063752646,R1094T_RAM_CatFR1_0,[-63.89  15.03  -7.07]
1273,0.4409310063752646,R1094T_RAM_CatFR1_0,[-50.56  14.64  -8.43]
1274,0.4409310063752646,R1094T_RAM_CatFR1_0,[-49.99  -4.84  -4.2 ]
1275,0.4409310063752646,R1094T_RAM_CatFR1_0,[ -3.54  46.74 -19.77]
1276,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 40.47  -5.23 -30.83]
1277,0.4409310063752646,R1094T_RAM_CatFR1_0,[ -9.16  46.99 -17.82]
1278,0.4409310063752646,R1094T_RAM_CatFR1_0,[-38.23  15.33 -11.14]
1279,0.4409310063752646,R1094T_RAM_CatFR1_0,[-38.17 -19.87 -22.27]
1280,0.4409310063752646,R1094T_RAM_CatFR1_0,[-53.3   14.69  -8.64]
1281,0.4409310063752646,R1094T_RAM_CatFR1_0,[-60.59  14.97  -6.82]
1282,0.4409310063752646,R1094T_RAM_CatFR1_0,[-39.95   1.4  -33.92]
1283,0.4409310063752646,R1094T_RAM_CatFR1_0,[-41.61  20.91 -38.23]
1284,0.4409310063752646,R1094T_RAM_CatFR1_0,[-42.14  15.46 -10.25]
1285,0.4409310063752646,R1094T_RAM_CatFR1_0,[-46.4  -18.61 -23.01]
1286,0.4409310063752646,R1094T_RAM_CatFR1_0,[-20.34 -33.72  19.2 ]
1287,0.4409310063752646,R1094T_RAM_CatFR1_0,[-56.07  -5.87  -4.57]
1288,0.4409310063752646,R1094T_RAM_CatFR1_0,[-65.61 -24.95   2.23]
1289,0.4409310063752646,R1094T_RAM_CatFR1_0,[-38.84  18.54 -39.  ]
1290,0.4409310063752646,R1094T_RAM_CatFR1_0,[-22.33 -47.55  30.05]
1291,0.4409310063752646,R1094T_RAM_CatFR1_0,[-48.03 -26.92   3.61]
1292,0.4409310063752646,R1094T_RAM_CatFR1_0,[-68.91 -24.9    1.99]
1293,0.4409310063752646,R1094T_RAM_CatFR1_0,[-15.41  47.33 -14.74]
1294,0.4409310063752646,R1094T_RAM_CatFR1_0,[-50.76 -25.76   3.32]
1295,0.4409310063752646,R1094T_RAM_CatFR1_0,[-45.45   1.49 -34.35]
1296,0.4409310063752646,R1094T_RAM_CatFR1_0,[-47.17  -4.98  -5.17]
1297,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 51.48  -5.41 -29.97]
1298,0.4409310063752646,R1094T_RAM_CatFR1_0,[-32.67 -34.4   21.68]
1299,0.4409310063752646,R1094T_RAM_CatFR1_0,[-31.86  46.48  -7.53]
1300,0.4409310063752646,R1094T_RAM_CatFR1_0,[-34.45 -47.92  29.25]
1301,0.4409310063752646,R1094T_RAM_CatFR1_0,[-20.72 -63.62 -20.53]
1302,0.4409310063752646,R1094T_RAM_CatFR1_0,[-37.78  -2.88  -4.65]
1303,0.4409310063752646,R1094T_RAM_CatFR1_0,[-71.11 -24.86   1.84]
1304,0.4409310063752646,R1094T_RAM_CatFR1_0,[-55.36 -48.93   9.31]
1305,0.4409310063752646,R1094T_RAM_CatFR1_0,[-65.63  14.02  -5.91]
1306,0.4409310063752646,R1094T_RAM_CatFR1_0,[-54.13 -19.61 -23.51]
1307,0.4409310063752646,R1094T_RAM_CatFR1_0,[-25.38 -34.68  20.02]
1308,0.4409310063752646,R1094T_RAM_CatFR1_0,[-60.37   1.82 -34.32]
1309,0.4409310063752646,R1094T_RAM_CatFR1_0,[-56.13 -34.73  25.55]
1310,0.4409310063752646,R1094T_RAM_CatFR1_0,[-14.23 -33.9   18.55]
1311,0.4409310063752646,R1094T_RAM_CatFR1_0,[-16.81 -63.77 -21.42]
1312,0.4409310063752646,R1094T_RAM_CatFR1_0,[-50.4    1.57 -34.74]
1313,0.4409310063752646,R1094T_RAM_CatFR1_0,[-58.8 -50.8  28.9]
1314,0.4409310063752646,R1094T_RAM_CatFR1_0,[-56.82 -25.66   2.89]
1315,0.4409310063752646,R1094T_RAM_CatFR1_0,[-36.72 -62.16 -20.69]
1316,0.4409310063752646,R1094T_RAM_CatFR1_0,[-45.04 -61.93 -20.14]
1317,0.4409310063752646,R1094T_RAM_CatFR1_0,[-48.35  46.28   0.82]
1318,0.4409310063752646,R1094T_RAM_CatFR1_0,[ -8.11 -34.09  17.89]
1319,0.4409310063752646,R1094T_RAM_CatFR1_0,[-57.98 -19.55 -23.8 ]
1320,0.4409310063752646,R1094T_RAM_CatFR1_0,[-35.     1.32 -33.55]
1321,0.4409310063752646,R1094T_RAM_CatFR1_0,[-43.85  -3.91  -5.02]
1322,0.4409310063752646,R1094T_RAM_CatFR1_0,[-28.98 -63.49 -21.18]
1323,0.4409310063752646,R1094T_RAM_CatFR1_0,[-20.51  47.02 -12.71]
1324,0.4409310063752646,R1094T_RAM_CatFR1_0,[-53.52 -25.72   3.13]
1325,0.4409310063752646,R1094T_RAM_CatFR1_0,[-37.    46.81  -4.36]
1326,0.4409310063752646,R1094T_RAM_CatFR1_0,[-44.73 -26.98   3.84]
1327,0.4409310063752646,R1094T_RAM_CatFR1_0,[ 65.79  -5.64 -28.87]
1328,0.4409310063752646,R1094T_RAM_CatFR1_0,[-49.33 -50.16   9.84]
1329,0.4409310063752646,R1094T_RAM_CatFR1_0,[-34.39  17.26 -39.75]
1330,0.4409310063752646,R1094T_RAM_CatFR1_0,[-61.46 -48.19   9.92]
1331,0.4409310063752646,R1094T_RAM_CatFR1_0,[-47.18  14.5   -9.35]
1332,0.4409310063752646,R1094T_RAM_CatFR1_0,[-16.25 -46.54  30.39]
1333,0.5582535035549587,R1094T_RAM_FR1_0,[-62.87 -25.56   2.47]
1334,0.5582535035549587,R1094T_RAM_FR1_0,[-34.25 -20.02 -23.16]
1335,0.5582535035549587,R1094T_RAM_FR1_0,[-49.99  -4.84  -4.2 ]
1336,0.5582535035549587,R1094T_RAM_FR1_0,[-56.67  14.83  -7.7 ]
1337,0.5582535035549587,R1094T_RAM_FR1_0,[-58.8 -50.8  28.9]
1338,0.5582535035549587,R1094T_RAM_FR1_0,[ -9.16  46.99 -17.82]
1339,0.5582535035549587,R1094T_RAM_FR1_0,[-20.14 -55.85  10.14]
1340,0.5582535035549587,R1094T_RAM_FR1_0,[-59.57 -25.61   2.7 ]
1341,0.5582535035549587,R1094T_RAM_FR1_0,[-48.35  46.28   0.82]
1342,0.5582535035549587,R1094T_RAM_FR1_0,[ 26.79  -5.08 -33.07]
1343,0.5582535035549587,R1094T_RAM_FR1_0,[-41.1   -3.95  -4.81]
1344,0.5582535035549587,R1094T_RAM_FR1_0,[-32.89 -63.34 -20.29]
1345,0.5582535035549587,R1094T_RAM_FR1_0,[-55.36 -48.93   9.31]
1346,0.5582535035549587,R1094T_RAM_FR1_0,[-43.85  -3.91  -5.02]
1347,0.5582535035549587,R1094T_RAM_FR1_0,[-24.58 -63.56 -20.84]
1348,0.5582535035549587,R1094T_RAM_FR1_0,[-38.23  15.33 -11.14]
1349,0.5582535035549587,R1094T_RAM_FR1_0,[-50.25 -18.56 -23.31]
1350,0.5582535035549587,R1094T_RAM_FR1_0,[-45.45   1.49 -34.35]
1351,0.5582535035549587,R1094T_RAM_FR1_0,[-56.6   27.65 -35.2 ]
1352,0.5582535035549587,R1094T_RAM_FR1_0,[-50.01 -34.91  24.9 ]
1353,0.5582535035549587,R1094T_RAM_FR1_0,[-22.33 -47.55  30.05]
1354,0.5582535035549587,R1094T_RAM_FR1_0,[-27.16  14.74 -41.37]
1355,0.5582535035549587,R1094T_RAM_FR1_0,[-65.61 -24.95   2.23]
