,across,within,Subject,R,Sample rate,Samples,Thresholded Electrodes,Sessions,Number thresholded,Total Time (hrs),Average Session Length (hrs),Total Electrodes,Proportion Thresholded
2037,0.3052663891678579,0.6333655869755231,8,[-18.18   6.8  -37.75],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2038,0.5947870794941292,0.4488748168268152,0,[  2.02 -55.14   9.06],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2039,0.5383202963813216,0.1913714468764427,14,[-1.01 32.43 34.36],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2040,0.7819981376989744,0.4869944515965262,16,[ 40.4  -49.48  63.77],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2041,0.6080370026534597,0.5723198641110684,34,[63.64 -2.99 -2.56],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
2042,0.462403989634661,0.2480168070298677,55,[ 15.15  20.85 -28.59],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2043,0.6964800444124114,-0.03668820743057148,45,[ 67.68 -20.9  -17.89],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2044,0.7265932375298249,-0.08084213253743333,25,[-1.01 44.63 16.5 ],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2045,0.6006345415211296,0.4438872364123739,33,[62.63 -2.89 39.03],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
2046,0.8897176282497221,0.8315513539842587,31,[-65.66 -23.53  -4.94],1024.0,14192640,10,7.0,42,3.85,0.55,52,0.808
2047,0.4960929105705367,0.0002903640188630406,51,[53.54 26.92 -2.02],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2048,0.29173219284256485,0.34804229882022925,32,[ 52.53  -8.6  -15.99],256.0,1382400,23,2.0,7,1.5,0.75,30,0.233
2049,0.30792926332708176,0.0469324582229826,23,[51.52 34.8  27.95],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2050,0.474640734719691,0.06154683020232458,20,[ 49.49 -36.55 -37.87],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2051,0.35174540105617746,-8.255243301217597e-06,43,[-34.34 -11.79 -37.63],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2052,0.3565408007486968,0.035822661642160365,14,[ 46.46  12.15 -18.37],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2053,0.5122414271174994,0.5763530761510477,52,[ 36.36 -35.53  74.3 ],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2054,0.2842154422727817,0.08895635766331866,6,[ 27.27  24.4  -15.28],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2055,0.11236739701787817,0.29178307021654104,23,[ 63.64 -26.93  23.61],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2056,0.8897132308643125,0.6234906198933589,62,[ 54.55  24.61 -20.03],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2057,0.7508283979687029,0.13623682180719698,14,[-1.01 17.91 35.77],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2058,0.9689927045371332,0.2941351439466411,0,[45.45 -1.8  16.23],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2059,0.32021499500284417,0.29607483381491506,5,[47.47 34.08 21.39],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2060,0.7704853597096456,0.3798842464374039,65,[-63.64   1.91 -20.15],512.0,8110080,7,5.0,51,4.4,0.88,58,0.879
2061,0.37295817801749465,0.09517622605196424,49,[-43.43 -25.02 -18.13],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2062,0.19009374805151852,0.0555549834834944,5,[29.29  1.28 59.92],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2063,0.4933819918635128,0.2783562710007769,23,[58.59 -7.93 36.58],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2064,0.6889112207213737,0.07294249631205582,57,[ 64.65 -61.42  10.91],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2065,0.17666172672875982,0.6727278541750835,38,[-62.63 -59.1    5.59],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2066,-0.0807586904910526,0.6483406825278708,45,[-20.2   68.    24.27],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2067,0.8050188340442124,0.37245260107777695,25,[-46.46 -19.36  59.92],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2068,0.8498614484752977,0.4946036865728448,62,[ 20.2  -24.14   8.52],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2069,0.4722304598033525,0.4099221194272584,55,[ 41.41 -65.54  54.22],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2070,0.2010528911162822,0.03797241887804462,51,[ 61.62 -60.13 -17.78],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2071,0.9776486810223372,0.8302313276893364,62,[ 36.36  36.96 -19.32],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2072,0.5812414281622933,0.4996753899346396,60,[-46.46 -81.08 -10.65],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
2073,0.2706086217147885,0.06933236267336519,49,[-52.53  22.24 -13.02],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2074,0.479143981141571,0.7049894235710624,54,[ 38.38 -22.8  -21.58],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2075,0.23548376680744865,0.1009396341784648,5,[43.43 -2.11 44.51],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2076,0.4468350387782319,0.4688768244482032,6,[ 36.36 -37.17 -23.6 ],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2077,0.4056158137422594,0.20738816519492986,23,[ 42.42 -13.44  65.67],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2078,0.7210030749527494,0.2943602697716107,3,[ 26.26 -25.12 -15.76],250.0,2999442,11,2.0,5,3.333,1.666,16,0.312
2079,0.728631253551133,0.1688565317023379,15,[ 45.45 -30.74  60.41],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2080,0.2184497849772372,0.3962278494811599,60,[ 54.55 -18.17 -33.23],1000.0,8817000,80,2.0,16,2.449,1.224,96,0.167
2081,0.6347799866498004,0.2028446593158614,47,[-40.4  -57.86 -22.42],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2082,0.4688713838329239,0.29363702899090005,50,[-50.51  46.95  11.18],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
2083,0.5035651724518185,0.3072329981846496,4,[-54.55  -4.79  -8.62],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2084,0.7055910745463216,0.15001201741330766,56,[ 70.71 -48.13  13.78],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2085,0.5237788936069657,-0.4798112527661752,17,[-50.51  15.44   0.82],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2086,0.5671162949055555,0.4063359430318193,8,[-19.19  16.52  65.08],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2087,0.3513646379092449,0.4818891423244291,19,[-30.3  -46.28 -27.71],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
2088,-0.3763418263565232,-0.2194544088703688,41,[-47.47  -4.94 -28.89],400.0,4186400,10,4.0,84,2.907,0.727,94,0.894
2089,0.6460322625024566,0.5714848623428714,16,[  6.06  39.64 -33.47],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2090,0.4668795484481178,0.22032478988150012,47,[-48.48  19.46  46.73],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2091,0.1972011633594576,0.5524391122199052,38,[-68.69 -27.9  -23.07],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2092,0.2900079597106805,-0.012517452194587214,51,[-57.58 -19.72 -21.4 ],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2093,0.2651503111780091,0.1584794558354893,5,[ 34.34 -17.4   62.2 ],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2094,0.1120538662541201,-0.1033880711941714,48,[-67.68 -30.01  23.45],1000.0,28800000,6,3.0,72,8.0,2.667,78,0.923
2095,0.4137468293018185,0.34646102685797986,55,[60.61  1.85 26.22],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2096,0.6555157359336817,0.4431472995918915,15,[48.48  6.48 59.11],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2097,0.4583150886584493,0.1571941378355039,47,[-32.32 -23.47 -29.96],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2098,0.17831042443194056,0.16364085602837225,66,[-26.26  -9.47 -19.62],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2099,0.5228989699966243,-0.08527219337627638,10,[-41.41  31.5   32.13],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2100,0.4603142320062449,0.4783266833808421,27,[-41.41 -21.   -15.52],512.0,3993600,14,3.0,16,2.167,0.722,30,0.533
2101,0.5376198824984323,0.21313964072999667,9,[14.14 21.72 64.27],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2102,0.6367528801250298,0.08897337315214968,14,[ -1.01 -21.98  49.99],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2103,0.4588015463068432,0.02590289806727265,51,[-78.79 -32.74  -6.66],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2104,0.6690013063531794,0.6040563459770857,37,[-45.45  49.88  14.6 ],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2105,0.6381692608872942,0.12338793156282693,0,[ 51.52 -57.3   11.12],200.0,672600,54,2.0,10,0.934,0.467,64,0.156
2106,0.5208368286945053,0.5300285102318212,52,[ 53.54 -67.54  53.02],1000.0,14400000,82,2.0,16,4.0,2.0,98,0.163
2107,0.23958779003646985,0.4395570825290401,23,[50.51 24.56  4.56],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2108,0.3602211348063743,-0.01807728524196614,16,[38.38 22.39 50.15],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2109,0.5955082773366885,-0.028218269395232923,10,[-16.16   5.46 -30.67],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2110,0.6283670085732244,0.2147957075832444,11,[ 57.58 -34.59 -11.54],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2111,0.19415357756064613,-0.2054947687904476,51,[-71.72 -33.51 -12.66],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2112,0.20944893327893804,0.5297089144369357,6,[ 42.42 -36.71  55.74],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2113,0.7099361399717047,0.08755135943305585,14,[-1.01 20.43 47.87],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2114,0.05302560643393018,0.17633188520335275,18,[-60.61 -20.85 -19.08],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2115,0.18998197506998168,0.2395688000230317,6,[40.4  10.91  9.28],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2116,0.7790817758102385,0.6106059112213775,55,[-22.22  67.64 -12.78],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2117,0.3610180676283142,0.04956641999454887,45,[-42.42 -13.64 -18.67],400.0,847200,124,1.0,2,0.588,0.588,126,0.016
2118,0.569163054598543,0.4281753396250345,23,[ 61.62 -38.82  34.95],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2119,0.6081055226506349,0.04247084195857718,43,[-44.44 -16.16 -31.92],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2120,0.7481918363260407,0.4681408560942126,16,[ 1.01 53.85 -4.04],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2121,0.4144325538305149,0.2910849574120303,9,[ 72.73 -23.58  -3.75],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2122,0.343805656034259,0.7332680119488755,17,[-34.34  10.2  -44.7 ],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2123,0.7154766334959648,0.35038124181180635,7,[-34.34 -14.1  -31.8 ],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
2124,0.6724764944704685,0.242751113833749,11,[ 26.26 -12.71 -40.07],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2125,0.2088766121994572,0.07067659973502417,34,[-69.7  -22.55  -3.69],1024.0,4300800,45,2.0,11,1.167,0.584,56,0.196
2126,0.4329148491621366,0.7024969694999799,55,[ 49.49  26.41 -13.97],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2127,0.6879041690464368,0.4100350023016078,25,[-45.45   6.79  52.6 ],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2128,0.6260941968859579,0.2218605217728488,53,[ 66.67 -16.73   4.56],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2129,0.2658116651131264,0.05596112949604656,51,[-38.38  13.18 -42.15],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2130,0.5836591589743225,0.4637235288661166,55,[ 64.65 -39.38  46.89],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2131,0.5558202838437519,0.4003861222145808,50,[-13.13  76.19   4.02],2000.0,12000000,56,1.0,7,1.667,1.667,63,0.111
2132,0.6929864889564058,-0.09823131324908424,42,[  0.    -3.19 -21.64],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
2133,0.3072321345294161,0.3595161144167916,4,[-51.52 -13.28 -26.99],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2134,0.3718718425596863,0.08597409934276881,13,[  2.02 -75.99  35.17],256.0,2512896,44,4.0,79,2.727,0.682,123,0.642
2135,0.5186794972488357,0.4319740355533551,28,[-50.51 -25.74  -1.36],256.0,1612800,24,3.0,6,1.75,0.583,30,0.2
2136,0.5829621396793389,-0.18174060313031573,35,[ 19.19 -37.58   8.9 ],256.0,2227200,12,4.0,18,2.417,0.604,30,0.6
2137,0.734844024527884,0.4228379741833053,36,[-65.66  -7.1  -26.63],256.0,1075200,42,2.0,20,1.167,0.584,62,0.323
2138,0.20319163313750968,0.2532366338838805,4,[-58.59 -17.97 -14.15],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2139,0.3860902973682408,0.6920836494639809,55,[52.53 24.97 -4.52],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2140,0.025385587061788256,0.5954571137540686,54,[ 39.39 -15.49 -23.54],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2141,0.5391808495772683,0.0678739535568689,51,[-73.74 -31.14 -19.68],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2142,0.19142177653010467,0.4777971499967142,54,[  2.02  28.21 -31.74],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2143,0.24614214651795274,-0.08269643791455608,8,[-1.01 41.8  54.44],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2144,0.5918240398188769,0.15657161453126348,18,[-38.38  66.77   6.79],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2145,0.6222391611696605,0.1315273106044394,14,[ 53.54  20.23 -14.33],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2146,0.6499404169420684,0.2609152746043621,5,[ 56.57 -14.88  30.77],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2147,0.7069690960840916,0.34150765898180085,18,[-58.59 -46.07  -8.62],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2148,0.3028199601891718,0.40736910781712826,54,[ 66.67 -41.23  -1.09],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2149,0.7468795662410544,0.5967285750756423,40,[-70.71 -17.6  -22.47],400.0,11744000,41,3.0,21,8.156,2.719,62,0.339
2150,0.3259445219737059,0.3345502490622469,55,[ 71.72 -31.61  13.57],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2151,0.5664675350598347,0.6199511245543426,16,[ 4.04 77.84 -9.8 ],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2152,0.3936271174995016,0.5044667960334901,59,[ 28.28  23.48 -41.55],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2153,0.2303220863305548,0.21686096945570554,6,[ 46.46 -24.66 -26.46],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2154,0.6144217236060434,0.7325993116336195,26,[-24.24  -7.15 -25.44],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
2155,0.521015196094253,0.58701191932332,54,[-58.59 -56.48  37.28],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2156,0.4661022554783832,0.04704069917988482,14,[40.4  27.59 27.57],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2157,0.6860888829566806,0.7278571655875692,47,[-20.2   31.04  63.67],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2158,0.4680669442225736,0.08111599627199446,51,[-4.04 70.32 -3.09],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2159,0.1458401955687889,0.17426728133486755,19,[-49.49  16.32 -19.32],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
2160,0.21963336911064835,0.031331421105300086,56,[ 36.36 -98.17   2.44],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2161,0.4395588617983301,0.2398184506832664,23,[53.54  1.03 43.58],256.0,295424,59,1.0,4,0.321,0.321,63,0.063
2162,0.4083597614149332,0.2747355563998593,46,[ 59.6  -56.37  -9.22],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
2163,0.4071216549337915,0.5495357424159483,2,[-45.45  16.99 -34.78],250.0,1358998,43,2.0,53,1.51,0.755,96,0.552
2164,0.1396134318916064,0.4079988060626283,54,[46.46 34.28 17.05],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2165,0.8935804266241609,0.7683976724328091,63,[ 11.11 -33.87  -4.34],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
2166,0.4435504758985709,0.3767203159603466,9,[ 30.3   63.73 -17.77],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2167,0.4760192810663576,0.06611024646577753,3,[ 25.25  -9.16 -26.75],250.0,2999442,11,2.0,5,3.333,1.666,16,0.312
2168,0.0963398180135068,0.05955779739593351,56,[  5.05  -9.32 -23.18],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2169,0.4327480282482537,0.39771672706187466,57,[ 44.44 -86.02 -15.7 ],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2170,0.22933041704089802,0.5349235664308426,57,[59.6  -0.67 35.88],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2171,0.3448334073641096,-0.03263199629482212,16,[ 63.64 -20.03  30.5 ],256.0,1010176,118,2.0,7,1.096,0.548,125,0.056
2172,0.5105100353813508,0.3064483209357662,17,[-46.46  -9.42  46.3 ],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2173,-0.033798489454978264,-0.001741677624209185,56,[ 31.31  19.56 -46.55],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2174,0.3954173345561051,0.2429492495984097,46,[ 63.64  -7.21 -24.25],400.0,5446000,55,4.0,25,3.782,0.946,80,0.312
2175,0.08336785734522456,0.08447921535096446,66,[ 59.6  -15.03 -34.24],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2176,0.8200112376426228,0.7612265854512634,24,[-28.28 -34.39 -16.29],256.0,728831,36,2.0,4,0.791,0.396,40,0.1
2177,-0.1114023972736214,0.1700208552072967,29,[ 75.76 -48.49  -0.38],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
2178,0.4804920897358176,0.43577006893544457,2,[ 48.48 -62.91 -25.09],250.0,1358998,43,2.0,53,1.51,0.755,96,0.552
2179,0.552432030392106,0.015925137555594503,25,[-44.44 -10.5  -43.52],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2180,0.2624617803222661,0.5040714316390531,57,[59.6   8.9  29.85],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2181,0.30183184381359074,0.14593061653277475,9,[24.24 30.37 56.02],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2182,0.6060189029143516,0.22015464941308416,22,[-49.49  -7.57 -39.77],256.0,450047,40,2.0,16,0.488,0.244,56,0.286
2183,0.6122267943647005,0.41188490356139984,43,[-30.3  -16.58 -22.41],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2184,0.27729546538226874,0.012227684808393691,56,[ 26.26  12.46 -49.34],1000.0,9938000,101,5.0,9,2.761,0.552,110,0.082
2185,0.5148636670904069,0.3636810443819559,4,[ 33.33  23.68 -22.47],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2186,0.9171581173484116,0.9146188444782256,64,[ 39.39 -11.53 -19.74],400.0,6599200,38,3.0,10,4.583,1.528,48,0.208
2187,0.5804030703607697,0.37806516270318097,6,[ 42.42 -34.08 -23.42],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2188,0.725629042765698,0.1730857980777326,7,[-42.42  24.04  -6.95],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
2189,0.5888334716958256,0.3704071531631827,9,[17.17 71.45 -5.4 ],256.0,2132722,80,4.0,24,2.314,0.578,104,0.231
2190,0.675873589000393,-0.04577255350770824,55,[ 42.42   2.06 -47.56],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2191,0.7166842189856643,0.06421676949033167,20,[ 66.67 -18.69   2.28],256.0,921600,69,1.0,29,1.0,1.0,98,0.296
2192,0.5686937441740259,0.5876857895297583,12,[-44.44   2.62   9.93],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2193,0.6032221369388026,0.6365208119197261,8,[-17.17   9.53 -29.25],256.0,1586419,121,2.0,2,1.721,0.86,123,0.016
2194,0.5889849207417079,0.19569122048013995,49,[ 49.49 -21.77 -21.52],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2195,0.4305873916695629,0.368237962733735,7,[-49.49  22.03  14.22],256.0,2722843,54,4.0,10,2.954,0.738,64,0.156
2196,0.680284017329177,0.5433255653137149,17,[-51.52 -27.03  47.55],256.0,758659,156,1.0,0,0.823,0.823,156,0.0
2197,0.009700774443254463,0.6237826234668957,19,[-53.54 -42.11  -4.82],256.0,2357248,63,4.0,8,2.558,0.64,71,0.113
2198,0.18056976048067552,0.55470776151679,18,[-60.61  -9.68 -14.86],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2199,0.5668555565801123,0.4079214223651325,47,[ 1.01 24.76 43.75],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2200,0.8398295671181548,0.0965914742922866,37,[-37.37  42.52 -28.53],256.0,2611201,45,5.0,39,2.833,0.567,84,0.464
2201,0.15484952724246814,0.598288010555881,29,[ 74.75 -37.53   7.81],1024.0,4177920,79,2.0,15,1.133,0.566,94,0.16
2202,0.5820481287866026,0.12943193227310645,15,[ 37.37 -80.36  18.61],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2203,0.465860965451758,0.1889014505790529,43,[ 53.54 -62.91  42.39],400.0,3322800,99,3.0,13,2.308,0.769,112,0.116
2204,0.9371554868479872,0.3864068945536953,62,[-42.42  -1.08 -22.71],400.0,20458800,54,6.0,33,14.208,2.368,87,0.379
2205,0.3471110828067974,0.002100706037139393,18,[-59.6  -67.44   7.32],256.0,1322752,77,2.0,7,1.435,0.718,84,0.083
2206,0.6404023806769655,0.6036108589019177,59,[41.41  1.34 58.84],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2207,0.56738326503529,0.17375329626075106,14,[-1.01 27.95 19.98],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2208,0.6425892787602031,0.21718823540933088,14,[-30.3   30.47  32.08],256.0,1652585,113,2.0,15,1.793,0.896,128,0.117
2209,0.5117092112488125,0.12541342138506836,53,[ 69.7  -48.34  -3.99],1000.0,4104000,78,1.0,12,1.14,1.14,90,0.133
2210,0.2709240950700239,0.19703708866719666,12,[ 18.18  -2.57 -35.91],256.0,1371136,78,2.0,6,1.488,0.744,84,0.071
2211,0.5549528230453051,0.016303688907278333,51,[-79.8  -39.33   2.28],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2212,0.4633679175738871,0.3677817471813831,4,[-56.57  -9.58   6.02],256.0,2486697,60,3.0,4,2.698,0.899,64,0.062
2213,0.4057862590064475,0.18648049576838088,35,[-47.47 -17.14  -9.33],256.0,2227200,12,4.0,18,2.417,0.604,30,0.6
2214,0.2383795652237181,0.019230276492641227,49,[-67.68 -41.49   4.34],500.0,5400000,123,1.0,37,3.0,3.0,160,0.231
2215,0.6122750111002953,0.4988966304933766,59,[ 67.68 -44.02  35.77],1000.0,14105000,82,4.0,8,3.918,0.98,90,0.089
2216,0.18139243056156432,0.07703161812576388,47,[-48.48  19.15 -37.03],400.0,4115600,107,3.0,15,2.858,0.953,122,0.123
2217,0.321365582586608,0.4854099545780633,63,[ 39.39 -77.89  53.57],400.0,3776377,53,4.0,9,2.622,0.656,62,0.145
2218,0.6002386715469872,0.14611721144200046,10,[-28.28 -28.98 -21.94],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2219,0.08985268959983853,-0.2183592220490604,66,[-73.74  -8.39 -20.75],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
2220,0.4626395228759502,-0.11689246321922545,10,[-51.52  14.62  18.18],256.0,1336064,68,1.0,4,1.45,1.45,72,0.056
2221,0.582733873470563,0.2468558452678239,15,[ 62.63 -23.37  35.77],256.0,1582848,91,3.0,3,1.718,0.573,94,0.032
2222,0.4196753959996579,0.16800963107988592,42,[ 50.51 -27.95 -21.88],400.0,1032800,53,1.0,3,0.717,0.717,56,0.054
2223,0.4723370184543127,0.06906762841266031,51,[-29.29   4.89  70.99],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2224,0.25720273593462306,0.6300842969713036,57,[ 6.06 69.08 23.24],1000.0,6361000,78,2.0,18,1.767,0.884,96,0.188
2225,0.27751017284835794,0.4675832836207461,54,[39.39 38.56 35.77],1000.0,12880000,86,3.0,20,3.578,1.193,106,0.189
2226,0.5354148284666576,0.2107994487925693,5,[ 54.55   7.93 -16.23],256.0,861349,95,1.0,9,0.935,0.935,104,0.087
2227,0.3020349845362349,0.3793893834203502,26,[-26.26 -29.14 -18.37],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
2228,0.09216109067746713,-0.07652556551402677,26,[-44.44 -15.96 -36.68],512.0,3686400,30,2.0,11,2.0,1.0,41,0.268
2229,0.28492002338654976,0.02019071511233337,51,[ 67.68 -19.35 -29.72],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2230,0.6354007512701486,0.1674826216919926,55,[17.17 71.51 -6.59],1000.0,14711000,102,4.0,18,4.086,1.022,120,0.15
2231,0.6057045727247917,0.014905541724870653,25,[-34.34 -15.7  -42.62],256.0,458496,98,1.0,2,0.498,0.498,100,0.02
2232,0.3211143500269913,0.2260059161307409,38,[-57.58 -51.48 -26.81],256.0,1305603,68,3.0,14,1.417,0.472,82,0.171
2233,0.5371682882615982,0.13146352349864546,6,[ 51.52 -10.66   7.06],256.0,2483968,105,4.0,23,2.695,0.674,128,0.18
2234,0.5322492479062331,0.5594477555932162,33,[60.61 15.03  9.5 ],1024.0,4915200,35,2.0,29,1.333,0.666,64,0.453
2235,0.8277995058413045,0.35224300193195,11,[  8.08  32.95 -21.93],256.0,1708544,83,3.0,3,1.854,0.618,86,0.035
2236,0.4481288098504257,-0.014252662303643781,51,[-67.68 -41.49   4.34],1000.0,6000000,137,1.0,23,1.667,1.667,160,0.144
2237,0.812483492432883,0.586377676186371,22,[-58.59  11.02   7.11],256.0,450047,40,2.0,16,0.488,0.244,56,0.286
2238,0.18398383732437,0.3676145062408737,66,[-63.64  -8.24 -24.31],512.0,3409920,68,2.0,12,1.85,0.925,80,0.15
